ine_code;city_name;county_id;tugesto_id
22141;Lascellas-Ponzano;22;3417
22142;Lascuarre;22;3418
22143;Laspaúles;22;3419
22144;Laspuña;22;3420
22149;Loarre;22;3421
22150;Loporzano;22;3422
22151;Loscorrales;22;3423
22155;Monesma y Cajigar;22;3425
22156;Monflorite-Lascasas;22;3426
22157;Montanuy;22;3427
22158;Monzón;22;3428
22160;Naval;22;3429
22162;Novales;22;3430
22163;Nueno;22;3431
22164;Olvena;22;3432
22165;Ontiñena;22;3433
22167;Osso de Cinca;22;3434
22168;Palo;22;3435
22170;Panticosa;22;3436
22172;Peñalba;22;3437
22173;Peñas de Riglos (Las);22;3438
22174;Peralta de Alcofea;22;3439
22175;Peralta de Calasanz;22;3440
22176;Peraltilla;22;3441
22177;Perarrúa;22;3442
22178;Pertusa;22;3443
22181;Piracés;22;3444
22182;Plan;22;3445
22184;Poleñino;22;3446
22186;Pozán de Vero;22;3447
22187;Puebla de Castro (La);22;3448
22188;Puente de Montañana;22;3449
22189;Puértolas;22;3451
22190;Pueyo de Araguás (El);22;3452
22193;Pueyo de Santa Cruz;22;3453
22195;Quicena;22;3454
22197;Robres;22;3455
22199;Sabiñánigo;22;3456
22200;Sahún;22;3457
22201;Salas Altas;22;3458
22202;Salas Bajas;22;3459
22203;Salillas;22;3460
22204;Sallent de Gállego;22;3461
22204;Tramacastilla de tena;22;50691
22205;San Esteban de Litera;22;3462
22206;Sangarrén;22;3465
22207;San Juan de Plan;22;3463
22208;Santa Cilia de Jaca;22;3466
22209;Santa Cruz de la Serós;22;3467
22212;Santaliestra y San Quílez;22;3469
22213;Sariñena;22;3470
22214;Secastilla;22;3471
22215;Seira;22;3472
22217;Sena;22;3473
22218;Senés de Alcubierre;22;3474
22220;Sesa;22;3475
22221;Sesué;22;3476
22222;Siétamo;22;3477
22223;Sopeira;22;3478
22225;Tamarite de Litera;22;3480
22226;Tardienta;22;3481
22227;Tella-Sin;22;3482
22228;Tierz;22;3483
22229;Tolva;22;3484
22230;Torla;22;3485
22232;Torralba de Aragón;22;3486
22233;Torre la Ribera;22;3487
22234;Torrente de Cinca;22;3488
22235;Torres de Alcanadre;22;3489
22236;Torres de Barbués;22;3490
22239;Tramaced;22;3491
22242;Valfarta;22;3492
22243;Valle de Bardají;22;3493
22244;Valle de Lierp;22;3495
22245;Velilla de Cinca;22;3496
22246;Beranuy;22;13063
22247;Viacamp y Litera;22;3499
22248;Vicién;22;3500
22249;Villanova;22;3501
22250;Villanúa;22;3502
22251;Villanueva de Sigena;22;3503
22252;Yebra de Basa;22;3504
22253;Yésero;22;3505
22254;Zaidín;22;3506
22901;Valle de Hecho;22;3494
22902;Puente la Reina de Jaca;22;3450
22903;San Miguel del Cinca;22;3464
22904;Sotonera (La);22;3479
22905;Lupiñén-Ortilla;22;3424
22906;Santa María de Dulcis;22;3468
22907;Aínsa-Sobrarbe;22;3309
22908;Hoz y Costean;22;3403
22909;Vencillón;22;3497
23001;Albanchez de Mágina;23;3507
23002;Alcalá la Real;23;3508
23003;Alcaudete;23;3509
23004;Aldeaquemada;23;3510
23005;Andújar;23;3511
23006;Arjona;23;3512
23007;Arjonilla;23;3513
23008;Arquillos;23;3514
23009;Baeza;23;3516
23010;Bailén;23;3517
23011;Baños de la Encina;23;3518
23012;Beas de Segura;23;3519
23014;Begíjar;23;3521
23015;Bélmez de la Moraleda;23;3522
23016;Benatae;23;3523
23017;Cabra del Santo Cristo;23;3524
23018;Cambil;23;3525
23019;Campillo de Arenas;23;3526
23020;Canena;23;3527
23021;Carboneros;23;3528
23024;Carolina (La);23;3530
23025;Castellar;23;3531
23026;Castillo de Locubín;23;3532
23027;Cazalilla;23;3533
23028;Cazorla;23;3534
23029;Chiclana de Segura;23;3535
23030;Chilluévar;23;3536
23031;Escañuela;23;3537
23032;Espelúy;23;3538
23033;Frailes;23;3539
23034;Fuensanta de Martos;23;3540
23035;Fuerte del Rey;23;3541
23037;Génave;23;3542
23038;Guardia de Jaén (La);23;3543
23039;Guarromán;23;3544
23040;Lahiguera;23;3558
23041;Higuera de Calatrava;23;3545
23042;Hinojares;23;3546
23043;Hornos;23;3547
23044;Huelma;23;3548
23045;Huesa;23;3549
23046;Ibros;23;3550
23047;Iruela (La);23;3551
23048;Iznatoraf;23;3552
23049;Jabalquinto;23;3553
23050;Jaén;23;3554
23051;Jamilena;23;3555
23052;Jimena;23;3556
23053;Jódar;23;3557
23054;Larva;23;3559
23055;Linares;23;3560
23056;Lopera;23;3561
23057;Lupión;23;3562
23058;Mancha Real;23;3563
23059;Marmolejo;23;3564
23060;Martos;23;3565
23061;Mengíbar;23;3566
23062;Montizón;23;3567
23063;Navas de San Juan;23;3568
23064;Noalejo;23;3569
23065;Orcera;23;3570
23066;Peal de Becerro;23;3571
23067;Pegalajar;23;3572
23069;Porcuna;23;3573
23070;Pozo Alcón;23;3574
23071;Puente de Génave;23;3575
23072;Puerta de Segura (La);23;3576
23073;Quesada;23;3577
23074;Rus;23;3578
23075;Sabiote;23;3579
23076;Santa Elena;23;3580
23077;Santiago de Calatrava;23;3581
23079;Santisteban del Puerto;23;3583
23080;Santo Tomé;23;3584
23081;Segura de la Sierra;23;3585
23082;Siles;23;3586
23084;Sorihuela del Guadalimar;23;3587
23085;Torreblascopedro;23;3589
23086;Torre del Campo;23;3588
23087;Torredonjimeno;23;3590
23088;Torreperogil;23;3591
23090;Torres;23;3592
23091;Torres de Albánchez;23;3593
23092;Úbeda;23;3594
23093;Valdepeñas de Jaén;23;3595
23094;Vilches;23;3596
23095;Villacarrillo;23;3597
23096;Villanueva de la Reina;23;3598
23097;Villanueva del Arzobispo;23;3599
23098;Villardompardo;23;3600
23099;Villares (Los);23;3601
23101;Villarrodrigo;23;3602
23901;Cárcheles;23;3529
23902;Bedmar y Garcíez;23;3520
23903;Villatorres;23;3603
23904;Santiago-Pontones;23;3582
23905;Arroyo del Ojanco;23;3515
24001;Acebedo;24;3604
24002;Algadefe;24;3605
24003;Alija del Infantado;24;3606
24004;Almanza;24;3607
24005;Antigua (La);24;3608
24006;Ardón;24;3609
24007;Arganza;24;3610
24008;Astorga;24;3611
24009;Balboa;24;3612
24010;Bañeza (La);24;3613
24011;Barjas;24;3614
24012;Barrios de Luna (Los);24;3615
24014;Bembibre;24;3616
24015;Benavides;24;3617
24016;Benuza;24;3618
24017;Bercianos del Páramo;24;3619
24018;Bercianos del Real Camino;24;3620
24019;Berlanga del Bierzo;24;3621
24020;Boca de Huérgano;24;3622
24021;Boñar;24;3623
24022;Borrenes;24;3624
24023;Brazuelo;24;3625
24024;Burgo Ranero (El);24;3626
24025;Burón;24;3627
24026;Bustillo del Páramo;24;3628
24027;Cabañas Raras;24;3629
24028;Cabreros del Río;24;3630
24029;Cabrillanes;24;3631
24030;Cacabelos;24;3632
24031;Calzada del Coto;24;3633
24032;Campazas;24;3634
24033;Campo de Villavidel;24;3635
24034;Camponaraya;24;3636
24036;Candín;24;3637
24037;Cármenes;24;3638
24038;Carracedelo;24;3639
24039;Carrizo;24;3640
24040;Carrocera;24;3641
24041;Carucedo;24;3642
24042;Castilfalé;24;3643
24043;Castrillo de Cabrera;24;3644
24044;Castrillo de la Valduerna;24;3645
24046;Castrocalbón;24;3646
24047;Castrocontrigo;24;3647
24049;Castropodame;24;3648
24050;Castrotierra de Valmadrigal;24;3649
24051;Cea;24;3650
24052;Cebanico;24;3651
24053;Cebrones del Río;24;3652
24054;Cimanes de la Vega;24;3654
24055;Cimanes del Tejar;24;3655
24056;Cistierna;24;3656
24057;Congosto;24;3657
24058;Corbillos de los Oteros;24;3658
24059;Corullón;24;3659
24060;Crémenes;24;3660
24061;Cuadros;24;3661
24062;Cubillas de los Oteros;24;3662
24063;Cubillas de Rueda;24;3663
24064;Cubillos del Sil;24;3664
24065;Chozas de Abajo;24;3653
24066;Destriana;24;3665
24067;Encinedo;24;3666
24068;Ercina (La);24;3667
24069;Escobar de Campos;24;3668
24070;Fabero;24;3669
24071;Folgoso de la Ribera;24;3670
24073;Fresno de la Vega;24;3671
24074;Fuentes de Carbajal;24;3672
24076;Garrafe de Torío;24;3673
24077;Gordaliza del Pino;24;3674
24078;Gordoncillo;24;3675
24079;Gradefes;24;3676
24080;Grajal de Campos;24;3677
24081;Gusendos de los Oteros;24;3678
24082;Hospital de Órbigo;24;3679
24083;Igüeña;24;3680
24084;Izagre;24;3681
24086;Joarilla de las Matas;24;3682
24087;Laguna Dalga;24;3683
24088;Laguna de Negrillos;24;3684
24089;León;24;3685
24090;Lucillo;24;3687
24091;Luyego;24;3688
24092;Llamas de la Ribera;24;3686
24093;Magaz de Cepeda;24;3689
24094;Mansilla de las Mulas;24;3690
24095;Mansilla Mayor;24;3691
24096;Maraña;24;3692
24097;Matadeón de los Oteros;24;3693
24098;Matallana de Torío;24;3694
24099;Matanza;24;3695
24100;Molinaseca;24;3696
24101;Murias de Paredes;24;3697
24102;Noceda del Bierzo;24;3698
24103;Oencia;24;3699
24104;Omañas (Las);24;3700
24105;Onzonilla;24;3701
24106;Oseja de Sajambre;24;3702
24107;Pajares de los Oteros;24;3703
24108;Palacios de la Valduerna;24;3704
24109;Palacios del Sil;24;3705
24110;Páramo del Sil;24;3706
24112;Peranzanes;24;3707
24113;Pobladura de Pelayo García;24;3708
24114;Pola de Gordón (La);24;3709
24115;Ponferrada;24;3710
24116;Posada de Valdeón;24;3711
24117;Pozuelo del Páramo;24;3712
24118;Prado de la Guzpeña;24;3713
24119;Priaranza del Bierzo;24;3714
24120;Prioro;24;3715
24121;Puebla de Lillo;24;3716
24122;Puente de Domingo Flórez;24;3717
24123;Quintana del Castillo;24;3718
24124;Quintana del Marco;24;3719
24125;Quintana y Congosto;24;3720
24127;Regueras de Arriba;24;3721
24129;Reyero;24;3722
24130;Riaño;24;3723
24131;Riego de la Vega;24;3724
24132;Riello;24;3725
24133;Rioseco de Tapia;24;3726
24134;Robla (La);24;3727
24136;Roperuelos del Páramo;24;3728
24137;Sabero;24;3729
24139;Sahagún;24;3730
24141;San Adrián del Valle;24;3731
24142;San Andrés del Rabanedo;24;3732
24143;Sancedo;24;3739
24144;San Cristóbal de la Polantera;24;3733
24145;San Emiliano;24;3734
24146;San Esteban de Nogales;24;3735
24148;San Justo de la Vega;24;3736
24149;San Millán de los Caballeros;24;3737
24150;San Pedro Bercianos;24;3738
24151;Santa Colomba de Curueño;24;3740
24152;Santa Colomba de Somoza;24;3741
24153;Santa Cristina de Valmadrigal;24;3742
24154;Santa Elena de Jamuz;24;3743
24155;Santa María de la Isla;24;3744
24156;Santa María del Monte de Cea;24;3746
24157;Santa María del Páramo;24;3747
24158;Santa María de Ordás;24;3745
24159;Santa Marina del Rey;24;3748
24160;Santas Martas;24;3749
24161;Santiago Millas;24;3750
24162;Santovenia de la Valdoncina;24;3751
24163;Sariegos;24;3752
24164;Sena de Luna;24;3753
24165;Sobrado;24;3754
24166;Soto de la Vega;24;3755
24167;Soto y Amío;24;3756
24168;Toral de los Guzmanes;24;3757
24169;Toreno;24;3758
24170;Torre del Bierzo;24;3759
24171;Trabadelo;24;3760
24172;Truchas;24;3761
24173;Turcia;24;3762
24174;Urdiales del Páramo;24;3763
24175;Valdefresno;24;3765
24176;Valdefuentes del Páramo;24;3766
24177;Valdelugueros;24;3767
24178;Valdemora;24;3768
24179;Valdepiélago;24;3769
24180;Valdepolo;24;3770
24181;Valderas;24;3771
24182;Valderrey;24;3772
24183;Valderrueda;24;3773
24184;Valdesamario;24;3774
24185;Val de San Lorenzo;24;3764
24187;Valdevimbre;24;3775
24188;Valencia de Don Juan;24;3776
24189;Valverde de la Virgen;24;3778
24190;Valverde-Enrique;24;3779
24191;Vallecillo;24;3777
24193;Vecilla (La);24;3780
24194;Vegacervera;24;3784
24196;Vega de Espinareda;24;3781
24197;Vega de Infanzones;24;3782
24198;Vega de Valcarce;24;3783
24199;Vegaquemada;24;3785
24201;Vegas del Condado;24;3786
24202;Villablino;24;3787
24203;Villabraz;24;3788
24205;Villadangos del Páramo;24;3789
24206;Toral de los Vados;24;8125
24207;Villademor de la Vega;24;3791
24209;Villafranca del Bierzo;24;3792
24210;Villagatón;24;3793
24211;Villamandos;24;3794
24212;Villamañán;24;3796
24213;Villamartín de Don Sancho;24;3797
24214;Villamejil;24;3798
24215;Villamol;24;3799
24216;Villamontán de la Valduerna;24;3800
24217;Villamoratiel de las Matas;24;3801
24218;Villanueva de las Manzanas;24;3802
24219;Villaobispo de Otero;24;3803
24221;Villaquejida;24;3805
24222;Villaquilambre;24;3806
24223;Villarejo de Órbigo;24;3807
24224;Villares de Órbigo;24;3808
24225;Villasabariego;24;3809
24226;Villaselán;24;3810
24227;Villaturiel;24;3811
24228;Villazala;24;3812
24229;Villazanzo de Valderaduey;24;3813
24230;Zotes del Páramo;24;3814
24901;Villamanín;24;3795
24902;Villaornate y Castro;24;3804
25001;Abella de la Conca;25;3815
25002;Àger;25;3816
25003;Agramunt;25;3817
25004;Alamús (Els);25;3819
25005;Alàs i Cerc;25;3820
25006;Albagés (L');25;3821
25007;Albatàrrec;25;3822
25008;Albesa;25;3823
25009;Albi (L');25;3824
25010;Alcanó;25;3825
25011;Alcarràs;25;3826
25012;Alcoletge;25;3827
25013;Alfarràs;25;3828
25014;Alfés;25;3829
25015;Algerri;25;3830
25016;Alguaire;25;3831
25017;Alins;25;3832
25019;Almacelles;25;3833
25020;Almatret;25;3834
25021;Almenar;25;3835
25022;Alòs de Balaguer;25;3836
25023;Alpicat;25;3837
25024;Alt Àneu;25;3838
25025;Naut Aran;25;3946
25027;Anglesola;25;3839
25029;Arbeca;25;3840
25030;Pont de Bar (El);25;3967
25031;Arres;25;3841
25032;Arsèguel;25;3842
25033;Artesa de Lleida;25;3843
25034;Artesa de Segre;25;3844
25035;Sentiu de Sió (La);25;3995
25036;Aspa;25;3845
25037;Avellanes i Santa Linya (Les);25;3846
25038;Aitona;25;3818
25039;Baix Pallars;25;3847
25040;Balaguer;25;3848
25041;Barbens;25;3849
25042;Baronia de Rialb (La);25;3850
25043;Vall de Boí (La);25;4026
25044;Bassella;25;3851
25045;Bausen;25;3852
25046;Belianes;25;3853
25047;Bellcaire d'Urgell;25;3855
25048;Bell-lloc d'Urgell;25;3856
25049;Bellmunt d'Urgell;25;3857
25050;Bellpuig;25;3858
25051;Bellver de Cerdanya;25;3859
25052;Bellvís;25;3860
25053;Benavent de Segrià;25;3861
25055;Biosca;25;3862
25056;Bovera;25;3866
25057;Bòrdes (Es);25;3863
25058;Borges Blanques (Les);25;3864
25059;Bossòst;25;3865
25060;Cabanabona;25;3867
25061;Cabó;25;3868
25062;Camarasa;25;3869
25063;Canejan;25;3870
25064;Castellar de la Ribera;25;3872
25067;Castelldans;25;3873
25068;Castellnou de Seana;25;3874
25069;Castelló de Farfanya;25;3875
25070;Castellserà;25;3876
25071;Cava;25;3877
25072;Cervera;25;3878
25073;Cervià de les Garrigues;25;3879
25074;Ciutadilla;25;3880
25075;Clariana de Cardener;25;3881
25076;Cogul (El);25;3882
25077;Coll de Nargó;25;3883
25078;Corbins;25;3886
25079;Cubells;25;3887
25081;Espluga Calba (L');25;3888
25082;Espot;25;3889
25085;Estaràs;25;3891
25086;Esterri d'Àneu;25;3892
25087;Esterri de Cardós;25;3893
25088;Estamariu;25;3890
25089;Farrera;25;3894
25092;Floresta (La);25;3896
25093;Fondarella;25;3897
25094;Foradada;25;3898
25096;Fuliola (La);25;3899
25097;Fulleda;25;3900
25098;Gavet de la Conca;25;3901
25099;Golmés;25;3903
25100;Gósol;25;3904
25101;Granadella (La);25;3905
25102;Granja d'Escarp (La);25;3906
25103;Granyanella;25;3907
25104;Granyena de Segarra;25;3909
25105;Granyena de les Garrigues;25;3908
25109;Guimerà;25;3910
25110;Guissona;25;3912
25111;Guixers;25;3913
25112;Ivars de Noguera;25;3915
25113;Ivars d'Urgell;25;3916
25114;Ivorra;25;3917
25115;Isona i Conca Dellà;25;3914
25118;Juncosa;25;3919
25119;Juneda;25;3920
25120;Lleida;25;3927
25121;Les;25;3921
25122;Linyola;25;3922
25123;Lladorre;25;3923
25124;Lladurs;25;3924
25125;Llardecans;25;3925
25126;Llavorsí;25;3926
25127;Lles de Cerdanya;25;3928
25128;Llimiana;25;3929
25129;Llobera;25;3930
25130;Maldà;25;3932
25131;Massalcoreig;25;3933
25132;Massoteres;25;3934
25133;Maials;25;3931
25134;Menàrguens;25;3935
25135;Miralcamp;25;3936
25136;Molsosa (La);25;3938
25137;Mollerussa;25;3937
25138;Montgai;25;3941
25139;Montellà i Martinet;25;3939
25140;Montferrer i Castellbò;25;3940
25141;Montoliu de Segarra;25;3943
25142;Montoliu de Lleida;25;3942
25143;Montornès de Segarra;25;3944
25145;Nalec;25;3945
25146;Navès;25;3947
25148;Odèn;25;3948
25149;Oliana;25;3949
25150;Oliola;25;3950
25151;Olius;25;3951
25152;Oluges (Les);25;3952
25153;Omellons (Els);25;3953
25154;Omells de na Gaia (Els);25;3954
25155;Organyà;25;3955
25156;Os de Balaguer;25;3956
25157;Ossó de Sió;25;3957
25158;Palau d'Anglesola (El);25;3958
25161;Conca de Dalt;25;3885
25163;Coma i la Pedra (La);25;3884
25164;Penelles;25;3959
25165;Peramola;25;3960
25166;Pinell de Solsonès;25;3961
25167;Pinós;25;3962
25168;Poal (El);25;3964
25169;Pobla de Cérvoles (La);25;3965
25170;Bellaguarda;25;3854
25171;Pobla de Segur (La);25;3966
25172;Ponts;25;3969
25173;Pont de Suert (El);25;3968
25174;Portella (La);25;3970
25175;Prats i Sansor;25;3971
25176;Preixana;25;3972
25177;Preixens;25;3973
25179;Prullans;25;3974
25180;Puiggròs;25;3975
25181;Puigverd d'Agramunt;25;3976
25182;Puigverd de Lleida;25;3977
25183;Rialp;25;3978
25185;Ribera d'Urgellet;25;3980
25186;Riner;25;3981
25189;Rosselló;25;3983
25190;Salàs de Pallars;25;3984
25191;Sanaüja;25;3985
25192;Sant Guim de Freixenet;25;3987
25193;Sant Llorenç de Morunys;25;3989
25194;Sant Ramon;25;3991
25196;Sant Esteve de la Sarga;25;3986
25197;Sant Guim de la Plana;25;3988
25200;Sarroca de Lleida;25;3993
25201;Sarroca de Bellera;25;3992
25202;Senterada;25;3994
25203;Seu d'Urgell (La);25;3997
25204;Seròs;25;3996
25205;Sidamon;25;3998
25206;Soleràs (El);25;3999
25207;Solsona;25;4000
25208;Soriguera;25;4001
25209;Sort;25;4002
25210;Soses;25;4003
25211;Sudanell;25;4004
25212;Sunyer;25;4005
25215;Talarn;25;4006
25216;Talavera;25;4007
25217;Tàrrega;25;4008
25218;Tarrés;25;4009
25219;Tarroja de Segarra;25;4010
25220;Térmens;25;4011
25221;Tírvia;25;4012
25222;Tiurana;25;4013
25223;Torà;25;4014
25224;Torms (Els);25;4015
25225;Tornabous;25;4016
25226;Torrebesses;25;4018
25227;Torre de Cabdella (La);25;4017
25228;Torrefarrera;25;4019
25230;Torregrossa;25;4021
25231;Torrelameu;25;4022
25232;Torres de Segre;25;4023
25233;Torre-serona;25;4024
25234;Tremp;25;4025
25238;Vallbona de les Monges;25;4028
25239;Valls de Valira (Les);25;4031
25240;Vallfogona de Balaguer;25;4029
25242;Verdú;25;4033
25243;Vielha e Mijaran;25;4034
25244;Vilagrassa;25;4035
25245;Vilaller;25;4036
25247;Vilamòs;25;4037
25248;Vilanova de Bellpuig;25;4038
25249;Vilanova de l'Aguda;25;4040
25250;Vilanova de Meià;25;4041
25251;Vilanova de Segrià;25;4042
25252;Vila-sana;25;4043
25253;Vilosell (El);25;4044
25254;Vilanova de la Barca;25;4039
25255;Vinaixa;25;4045
25537;Arros;25;10827
25901;Vall de Cardós;25;4027
25902;Sant Martí de Riucorb;25;3990
25903;Guingueta d'Àneu (La);25;3911
25904;Castell de Mur;25;3871
25905;Ribera d'Ondara;25;3979
25906;Valls d'Aguilar (Les);25;4030
25907;Torrefeta i Florejacs;25;4020
25908;Fígols i Alinyà;25;3895
25909;Vansa i Fórnols (La);25;4032
25910;Josa i Tuixén;25;3918
25911;Plans de Sió (Els);25;3963
25912;Gimenells i el Pla de la Font;25;3902
25913;Riu de Cerdanya;25;3982
26001;Ábalos;26;4046
26002;Agoncillo;26;4047
26003;Aguilar del Río Alhama;26;4048
26004;Ajamil;26;4049
26005;Albelda de Iregua;26;4050
26006;Alberite;26;4051
26007;Alcanadre;26;4052
26008;Aldeanueva de Ebro;26;4053
26009;Alesanco;26;4054
26010;Alesón;26;4055
26011;Alfaro;26;4056
26012;Almarza de Cameros;26;4057
26013;Anguciana;26;4058
26014;Anguiano;26;4059
26015;Arenzana de Abajo;26;4060
26016;Arenzana de Arriba;26;4061
26017;Arnedillo;26;4062
26018;Arnedo;26;4063
26019;Arrúbal;26;4064
26020;Ausejo;26;4065
26021;Autol;26;4066
26022;Azofra;26;4067
26023;Badarán;26;4068
26024;Bañares;26;4069
26025;Baños de Rioja;26;4071
26026;Baños de Río Tobía;26;4070
26027;Berceo;26;4072
26028;Bergasa;26;4073
26029;Bergasillas Bajera;26;4074
26030;Bezares;26;4075
26031;Bobadilla;26;4076
26032;Brieva de Cameros;26;4077
26033;Briñas;26;4078
26034;Briones;26;4079
26035;Cabezón de Cameros;26;4080
26036;Calahorra;26;4081
26037;Camprovín;26;4082
26038;Canales de la Sierra;26;4083
26039;Canillas de Río Tuerto;26;4084
26040;Cañas;26;4085
26041;Cárdenas;26;4086
26042;Casalarreina;26;4087
26043;Castañares de Rioja;26;4088
26044;Castroviejo;26;4089
26045;Cellorigo;26;4090
26046;Cenicero;26;4091
26047;Cervera del Río Alhama;26;4092
26048;Cidamón;26;4093
26049;Cihuri;26;4094
26050;Cirueña;26;4095
26051;Clavijo;26;4096
26052;Cordovín;26;4097
26053;Corera;26;4098
26054;Cornago;26;4099
26055;Corporales;26;4100
26056;Cuzcurrita de Río Tirón;26;4101
26057;Daroca de Rioja;26;4102
26058;Enciso;26;4103
26059;Entrena;26;4104
26060;Estollo;26;4105
26061;Ezcaray;26;4106
26062;Foncea;26;4107
26063;Fonzaleche;26;4108
26064;Fuenmayor;26;4109
26065;Galbárruli;26;4110
26066;Galilea;26;4111
26067;Gallinero de Cameros;26;4112
26068;Gimileo;26;4113
26069;Grañón;26;4114
26070;Grávalos;26;4115
26071;Haro;26;4116
26072;Herce;26;4117
26073;Herramélluri;26;4118
26074;Hervías;26;4119
26075;Hormilla;26;4120
26076;Hormilleja;26;4121
26077;Hornillos de Cameros;26;4122
26078;Hornos de Moncalvillo;26;4123
26079;Huércanos;26;4124
26080;Igea;26;4125
26081;Jalón de Cameros;26;4126
26082;Laguna de Cameros;26;4127
26083;Lagunilla del Jubera;26;4128
26084;Lardero;26;4129
26086;Ledesma de la Cogolla;26;4130
26087;Leiva;26;4131
26088;Leza de Río Leza;26;4132
26089;Logroño;26;4133
26091;Lumbreras;26;4134
26092;Manjarrés;26;4135
26093;Mansilla de la Sierra;26;4136
26094;Manzanares de Rioja;26;4137
26095;Matute;26;4138
26096;Medrano;26;4139
26098;Munilla;26;4140
26099;Murillo de Río Leza;26;4141
26100;Muro de Aguas;26;4142
26101;Muro en Cameros;26;4143
26102;Nájera;26;4144
26103;Nalda;26;4145
26104;Navajún;26;4146
26105;Navarrete;26;4147
26106;Nestares;26;4148
26107;Nieva de Cameros;26;4149
26108;Ocón;26;4151
26109;Ochánduri;26;4150
26110;Ojacastro;26;4152
26111;Ollauri;26;4153
26112;Ortigosa de Cameros;26;4154
26113;Pazuengos;26;4155
26114;Pedroso;26;4156
26115;Pinillos;26;4157
26117;Pradejón;26;4158
26118;Pradillo;26;4159
26119;Préjano;26;4160
26120;Quel;26;4161
26121;Rabanera;26;4162
26122;Rasillo de Cameros (El);26;4163
26123;Redal (El);26;4164
26124;Ribafrecha;26;4165
26125;Rincón de Soto;26;4166
26126;Robres del Castillo;26;4167
26127;Rodezno;26;4168
26128;Sajazarra;26;4169
26129;San Asensio;26;4170
26130;San Millán de la Cogolla;26;4171
26131;San Millán de Yécora;26;4172
26132;San Román de Cameros;26;4173
26134;Santa Coloma;26;4176
26135;Santa Engracia del Jubera;26;4177
26136;Santa Eulalia Bajera;26;4178
26138;Santo Domingo de la Calzada;26;4179
26139;San Torcuato;26;4174
26140;Santurde de Rioja;26;4180
26141;Santurdejo;26;4181
26142;San Vicente de la Sonsierra;26;4175
26143;Sojuela;26;4182
26144;Sorzano;26;4183
26145;Sotés;26;4184
26146;Soto en Cameros;26;4185
26147;Terroba;26;4186
26148;Tirgo;26;4187
26149;Tobía;26;4188
26150;Tormantos;26;4189
26151;Torrecilla en Cameros;26;4191
26152;Torrecilla sobre Alesanco;26;4192
26153;Torre en Cameros;26;4190
26154;Torremontalbo;26;4193
26155;Treviana;26;4194
26157;Tricio;26;4195
26158;Tudelilla;26;4196
26160;Uruñuela;26;4197
26161;Valdemadera;26;4198
26162;Valgañón;26;4199
26163;Ventosa;26;4200
26164;Ventrosa;26;4201
26165;Viguera;26;4202
26166;Villalba de Rioja;26;4203
26167;Villalobar de Rioja;26;4204
26168;Villamediana de Iregua;26;4205
26169;Villanueva de Cameros;26;4206
26170;Villar de Arnedo (El);26;4207
26171;Villar de Torre;26;4208
26172;Villarejo;26;4209
26173;Villarroya;26;4210
26174;Villarta-Quintana;26;4211
26175;Villavelayo;26;4212
26176;Villaverde de Rioja;26;4213
26177;Villoslada de Cameros;26;4214
26178;Viniegra de Abajo;26;4215
26179;Viniegra de Arriba;26;4216
26180;Zarratón;26;4217
26181;Zarzosa;26;4218
26183;Zorraquín;26;4219
27001;Abadín;27;4220
27002;Alfoz;27;4221
27003;Antas de Ulla;27;4222
27004;Baleira;27;4223
27005;Barreiros;27;4225
27006;Becerreá;27;4226
27007;Begonte;27;4227
27008;Bóveda;27;4228
27009;Carballedo;27;4230
27010;Castro de Rei;27;4231
27011;Castroverde;27;4232
27012;Cervantes;27;4233
27013;Cervo;27;4234
27014;Corgo (O);27;4236
27015;Cospeito;27;4237
27016;Chantada;27;4235
27017;Folgoso do Courel;27;4238
27018;Fonsagrada (A);27;4239
27019;Foz;27;4240
27020;Friol;27;4241
27021;Xermade;27;4285
27022;Guitiriz;27;4242
27023;Guntín;27;4243
27024;Incio (O);27;4244
27025;Xove;27;4286
27026;Láncara;27;4245
27027;Lourenzá;27;4246
27028;Lugo;27;4247
27029;Meira;27;4248
27030;Mondoñedo;27;4249
27031;Monforte de Lemos;27;4250
27032;Monterroso;27;4251
27033;Muras;27;4252
27034;Navia de Suarna;27;4253
27035;Negueira de Muñiz;27;4254
27037;Nogais (As);27;4255
27038;Ourol;27;4256
27039;Outeiro de Rei;27;4257
27040;Palas de Rei;27;4258
27041;Pantón;27;4259
27042;Paradela;27;4260
27043;Páramo (O);27;4261
27044;Pastoriza (A);27;4262
27045;Pedrafita do Cebreiro;27;4263
27046;Pol;27;4265
27047;Pobra do Brollón (A);27;4264
27048;Pontenova (A);27;4266
27049;Portomarín;27;4267
27050;Quiroga;27;4268
27051;Ribadeo;27;4270
27052;Ribas de Sil;27;4271
27053;Ribeira de Piquín;27;4272
27054;Riotorto;27;4273
27055;Samos;27;4274
27056;Rábade;27;4269
27057;Sarria;27;4275
27058;Saviñao (O);27;4276
27059;Sober;27;4277
27060;Taboada;27;4278
27061;Trabada;27;4279
27062;Triacastela;27;4280
27063;Valadouro (O);27;4281
27064;Vicedo (O);27;4282
27065;Vilalba;27;4283
27066;Viveiro;27;4284
27901;Baralla;27;4224
27902;Burela;27;4229
28001;Acebeda (La);28;4287
28002;Ajalvir;28;4288
28003;Alameda del Valle;28;4289
28004;Álamo (El);28;4290
28005;Alcalá de Henares;28;4291
28006;Alcobendas;28;4292
28007;Alcorcón;28;4293
28008;Aldea del Fresno;28;4294
